Region Name,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,Median_Columns
"San Juan County, UT",37259.0,37444.0,38329.0,40327.0,40590.0,39305.0,42747.0,43962.0,42982.0,49438.0,50686.0,
"Sanpete County, UT",39999.0,45231.0,43921.0,45338.0,44644.0,46929.0,47768.0,52251.0,52910.0,54648.0,55033.0,
"Sevier County, UT",44830.0,43190.0,45243.0,49877.0,48622.0,48711.0,50909.0,52668.0,54339.0,58983.0,56318.0,
"Summit County, UT",74535.0,85221.0,84672.0,81907.0,92560.0,93235.0,94540.0,100879.0,105374.0,112482.0,115756.0,
"Tooele County, UT",60541.0,61719.0,61927.0,59400.0,64193.0,67938.0,64675.0,72198.0,73584.0,80196.0,79101.0,
"Uintah County, UT",54090.0,58936.0,60419.0,62028.0,65489.0,67561.0,64184.0,57355.0,63631.0,62541.0,63282.0,
"Utah County, UT",54385.0,58077.0,58167.0,60069.0,60957.0,65425.0,69568.0,70461.0,75296.0,79505.0,81804.0,
"Wasatch County, UT",61593.0,56379.0,62014.0,64423.0,65207.0,75112.0,73077.0,83344.0,85380.0,92136.0,87098.0,
"Washington County, UT",48247.0,46001.0,45305.0,50378.0,50169.0,54398.0,54876.0,55518.0,57069.0,64388.0,71904.0,
"Wayne County, UT",42456.0,39593.0,40185.0,38945.0,42366.0,41596.0,43080.0,43805.0,47175.0,50555.0,54790.0,
"Weber County, UT",53612.0,52183.0,54169.0,54055.0,59293.0,58786.0,62768.0,62937.0,68106.0,71835.0,72091.0,
"Addison County, VT",51967.0,54542.0,55120.0,54683.0,59089.0,58408.0,59731.0,59467.0,68878.0,73574.0,73049.0,
"Bennington County, VT",47161.0,44701.0,48306.0,48290.0,44674.0,50506.0,51989.0,52770.0,52510.0,56948.0,65528.0,
"Caledonia County, VT",40219.0,42452.0,42558.0,43011.0,45029.0,46403.0,48747.0,46299.0,50368.0,50942.0,52203.0,
"Chittenden County, VT",56016.0,60865.0,62374.0,62618.0,61908.0,67112.0,67833.0,65851.0,74240.0,76483.0,80539.0,
"Essex County, VT",34947.0,34535.0,35207.0,36140.0,35570.0,41764.0,40813.0,40288.0,43671.0,45796.0,50956.0,
"Franklin County, VT",51296.0,53412.0,53436.0,55912.0,59184.0,59280.0,59418.0,60670.0,61129.0,65056.0,62763.0,
"Grand Isle County, VT",54907.0,56241.0,54915.0,57559.0,60081.0,68342.0,65601.0,61971.0,67746.0,68364.0,79994.0,
"Lamoille County, VT",47994.0,46549.0,49256.0,46742.0,49142.0,54076.0,56207.0,56965.0,60230.0,60555.0,57909.0,
"Orange County, VT",48008.0,50192.0,49747.0,51348.0,53025.0,54552.0,54272.0,56138.0,62300.0,59758.0,60624.0,
"Orleans County, VT",36515.0,39598.0,40764.0,40522.0,42089.0,42884.0,43107.0,44070.0,48688.0,48826.0,56721.0,
"Rutland County, VT",43600.0,46542.0,45168.0,45757.0,44888.0,51164.0,50569.0,53492.0,51723.0,51903.0,62289.0,
"Washington County, VT",51334.0,54840.0,56710.0,52619.0,58673.0,56333.0,55803.0,62203.0,61808.0,65879.0,70061.0,
"Windham County, VT",43045.0,46566.0,49098.0,46642.0,49616.0,49298.0,47074.0,47827.0,54441.0,52068.0,59017.0,
"Windsor County, VT",48804.0,49295.0,50094.0,51218.0,51513.0,53984.0,58123.0,58403.0,57438.0,61843.0,60842.0,
"Accomack County, VA",37312.0,37714.0,36957.0,38064.0,38390.0,38690.0,39040.0,44038.0,42879.0,47335.0,44127.0,
"Albemarle County, VA",61845.0,63972.0,70813.0,70032.0,67083.0,71293.0,73132.0,77591.0,80392.0,86332.0,79708.0,
"Alleghany County, VA",43110.0,45108.0,44530.0,44983.0,45454.0,45210.0,47037.0,49655.0,46538.0,53341.0,52281.0,
"Amelia County, VA",49057.0,49399.0,49714.0,52055.0,51738.0,53078.0,56172.0,54979.0,57280.0,60096.0,70511.0,
"Amherst County, VA",42063.0,44494.0,43791.0,47268.0,43998.0,48646.0,46497.0,48980.0,50580.0,56218.0,61111.0,
"Appomattox County, VA",44479.0,44097.0,43814.0,44062.0,44397.0,49461.0,51431.0,50148.0,51131.0,54609.0,55152.0,
"Arlington County, VA",93231.0,98060.0,99255.0,101533.0,107143.0,104354.0,108635.0,114705.0,120950.0,118986.0,125004.0,
"Augusta County, VA",50534.0,51036.0,49773.0,54834.0,57808.0,56867.0,56784.0,58368.0,60556.0,63621.0,67698.0,
"Bath County, VA",41266.0,42423.0,44524.0,42951.0,43852.0,44401.0,47059.0,48753.0,50564.0,54385.0,56165.0,
"Bedford County, VA",51656.0,58264.0,56910.0,56888.0,55507.0,54153.0,55708.0,65172.0,61186.0,66591.0,70004.0,
"Bland County, VA",39975.0,41654.0,42843.0,41939.0,42624.0,44727.0,44827.0,45564.0,47681.0,49023.0,56637.0,
"Botetourt County, VA",63528.0,62204.0,60943.0,61005.0,63646.0,62591.0,68390.0,70388.0,71874.0,74178.0,70803.0,
"Brunswick County, VA",36806.0,35207.0,34621.0,37800.0,37344.0,39748.0,39433.0,42569.0,41803.0,43835.0,45556.0,
"Buchanan County, VA",29712.0,32722.0,32848.0,31621.0,32083.0,32433.0,31763.0,32993.0,32144.0,36881.0,35891.0,
"Buckingham County, VA",37568.0,37440.0,34415.0,39538.0,38731.0,43774.0,42455.0,41763.0,45889.0,47202.0,49339.0,
"Campbell County, VA",42158.0,47450.0,41193.0,47982.0,46663.0,46938.0,49935.0,50849.0,51525.0,48984.0,59223.0,
"Caroline County, VA",52779.0,52496.0,54336.0,55760.0,56099.0,54696.0,55423.0,62207.0,67335.0,64647.0,67663.0,
"Carroll County, VA",34796.0,34891.0,32777.0,36218.0,38474.0,42790.0,40390.0,42262.0,41517.0,45698.0,48555.0,
"Charles City County, VA",45916.0,45960.0,47828.0,48394.0,49768.0,51645.0,56907.0,54504.0,56872.0,56465.0,61850.0,
"Charlotte County, VA",33899.0,35677.0,32873.0,35715.0,36339.0,37819.0,38557.0,40864.0,41382.0,43001.0,45084.0,
"Chesterfield County, VA",69190.0,71074.0,70371.0,67454.0,72972.0,75107.0,76260.0,80573.0,80734.0,81641.0,83598.0,
"Clarke County, VA",67962.0,74472.0,67922.0,74384.0,70281.0,71789.0,76753.0,76359.0,84021.0,85567.0,88407.0,
"Craig County, VA",44882.0,45789.0,38268.0,45527.0,46551.0,47832.0,48221.0,50210.0,50858.0,53319.0,57314.0,
"Culpeper County, VA",56897.0,58596.0,59609.0,63876.0,62394.0,63728.0,67023.0,69318.0,72111.0,79739.0,80151.0,
"Cumberland County, VA",39394.0,40080.0,36988.0,41799.0,41409.0,40958.0,42692.0,44699.0,46300.0,52005.0,51035.0,
"Dickenson County, VA",32955.0,33494.0,35147.0,33386.0,32103.0,32620.0,32795.0,33383.0,35047.0,37161.0,38394.0,
"Dinwiddie County, VA",50535.0,50152.0,51131.0,51864.0,52288.0,52694.0,54805.0,57284.0,57257.0,58474.0,63567.0,
"Essex County, VA",43125.0,42550.0,42012.0,44427.0,48277.0,47427.0,50033.0,50112.0,50785.0,53538.0,56134.0,
"Fairfax County, VA",102726.0,105409.0,106690.0,110658.0,110507.0,112844.0,115518.0,117989.0,122035.0,127898.0,132509.0,
"Fauquier County, VA",83176.0,85096.0,82957.0,82705.0,89106.0,89610.0,91372.0,96835.0,93462.0,103827.0,106977.0,
"Floyd County, VA",44188.0,39997.0,42211.0,41652.0,43355.0,48448.0,42670.0,48341.0,48315.0,52277.0,54262.0,
"Fluvanna County, VA",63869.0,62086.0,63307.0,63117.0,64258.0,65899.0,70005.0,71863.0,73463.0,75089.0,79598.0,
"Franklin County, VA",40931.0,49003.0,43427.0,48070.0,47419.0,49117.0,52424.0,51031.0,53522.0,61878.0,61714.0,
"Frederick County, VA",62173.0,64501.0,64027.0,68166.0,65485.0,69991.0,69346.0,72139.0,77684.0,83672.0,83033.0,
"Giles County, VA",40773.0,43139.0,44365.0,43504.0,45979.0,46727.0,51780.0,52808.0,50591.0,53111.0,55983.0,
"Gloucester County, VA",58893.0,58282.0,57173.0,58824.0,58900.0,63742.0,64296.0,63902.0,70938.0,71715.0,73893.0,
"Goochland County, VA",81938.0,76804.0,81707.0,76843.0,86610.0,86257.0,88815.0,100686.0,89331.0,100444.0,101927.0,
"Grayson County, VA",31930.0,31286.0,32611.0,33302.0,31893.0,37684.0,36113.0,37247.0,37550.0,41312.0,45896.0,
"Greene County, VA",57592.0,60710.0,59718.0,59730.0,61762.0,60406.0,66170.0,65394.0,67498.0,73345.0,70046.0,
"Greensville County, VA",38702.0,37861.0,36996.0,38036.0,36459.0,40252.0,41539.0,47097.0,43533.0,47315.0,48578.0,
"Halifax County, VA",35879.0,35170.0,36203.0,35553.0,39079.0,40432.0,39859.0,42552.0,43096.0,42619.0,43386.0,
"Hanover County, VA",72319.0,71714.0,74660.0,77316.0,81940.0,81900.0,83405.0,89723.0,91028.0,90824.0,97717.0,
"Henrico County, VA",59128.0,58110.0,58723.0,60050.0,62446.0,65524.0,66524.0,67434.0,68581.0,68975.0,80105.0,
"Henry County, VA",32669.0,32596.0,34232.0,36066.0,34842.0,36695.0,36703.0,41206.0,36471.0,41908.0,41706.0,
"Highland County, VA",35793.0,37286.0,37501.0,38314.0,38636.0,42363.0,42837.0,43939.0,45089.0,45917.0,52898.0,
"Isle of Wight County, VA",62224.0,60922.0,64606.0,62495.0,64350.0,67480.0,70982.0,70842.0,72993.0,78749.0,75481.0,
"James City County, VA",74241.0,73575.0,78396.0,75806.0,75926.0,77668.0,84035.0,88149.0,86541.0,92773.0,86501.0,
"King and Queen County, VA",44277.0,45087.0,45090.0,44697.0,46331.0,47513.0,52115.0,51055.0,51124.0,54185.0,60133.0,
"King George County, VA",77200.0,75935.0,75861.0,78180.0,76206.0,81128.0,80664.0,86878.0,86619.0,85657.0,90786.0,
"King William County, VA",64205.0,57779.0,62005.0,61183.0,64305.0,64651.0,68053.0,69806.0,68724.0,73035.0,79313.0,
"Lancaster County, VA",44296.0,43470.0,47769.0,46578.0,45827.0,47098.0,44941.0,50793.0,52814.0,55072.0,55539.0,
"Lee County, VA",31116.0,30341.0,30606.0,32092.0,31429.0,32135.0,32466.0,32152.0,34796.0,35878.0,38229.0,
"Loudoun County, VA",119075.0,119525.0,118934.0,117680.0,122641.0,125900.0,134609.0,136191.0,140382.0,151806.0,155362.0,
"Louisa County, VA",50101.0,53267.0,54836.0,53170.0,60121.0,57015.0,52671.0,60641.0,63714.0,64135.0,69907.0,
"Lunenburg County, VA",35260.0,34488.0,33618.0,37712.0,37548.0,38941.0,38313.0,36591.0,41421.0,44860.0,47384.0,
"Madison County, VA",49389.0,52116.0,51094.0,51805.0,52513.0,53655.0,56774.0,58680.0,60450.0,66397.0,67373.0,
"Mathews County, VA",53418.0,54113.0,57051.0,55128.0,58268.0,56119.0,59439.0,59296.0,61764.0,69112.0,68946.0,
"Mecklenburg County, VA",35196.0,36372.0,37435.0,38439.0,38500.0,33650.0,45827.0,42275.0,44832.0,43128.0,49542.0,
"Middlesex County, VA",45686.0,46171.0,48066.0,47399.0,48921.0,52407.0,49840.0,51534.0,54871.0,58834.0,60752.0,
"Montgomery County, VA",42827.0,44066.0,42307.0,46024.0,43484.0,51157.0,51428.0,54297.0,52538.0,58740.0,62418.0,
"Nelson County, VA",47368.0,46055.0,47234.0,45990.0,48076.0,49621.0,54188.0,53965.0,56690.0,55804.0,60757.0,
"New Kent County, VA",67979.0,69885.0,68862.0,72150.0,72406.0,79322.0,84486.0,89682.0,90858.0,102619.0,107658.0,
"Northampton County, VA",35308.0,35594.0,32138.0,36211.0,36822.0,37515.0,39348.0,41160.0,43157.0,45235.0,50096.0,
"Northumberland County, VA",46320.0,45908.0,47143.0,49054.0,51422.0,52075.0,52957.0,53381.0,55418.0,60385.0,60575.0,
"Nottoway County, VA",36975.0,36712.0,36818.0,34805.0,37996.0,39544.0,40514.0,40911.0,46368.0,45913.0,51503.0,
"Orange County, VA",53837.0,56967.0,58673.0,60829.0,59282.0,59482.0,64656.0,62707.0,63681.0,71691.0,73226.0,
"Page County, VA",37970.0,40118.0,41300.0,41070.0,44851.0,43313.0,45834.0,45691.0,49073.0,52877.0,52107.0,
"Patrick County, VA",33678.0,34486.0,33818.0,34654.0,34885.0,37360.0,38539.0,40421.0,42862.0,43568.0,46149.0,
"Pittsylvania County, VA",41031.0,40664.0,42236.0,40608.0,44207.0,42390.0,46192.0,47411.0,44710.0,51682.0,49124.0,
"Powhatan County, VA",70025.0,71507.0,73639.0,74820.0,75539.0,77761.0,78047.0,87756.0,88475.0,94293.0,98465.0,
"Prince Edward County, VA",36100.0,36503.0,37636.0,39077.0,37543.0,41088.0,41072.0,43761.0,48450.0,44586.0,47968.0,
"Prince George County, VA",59346.0,56374.0,62475.0,65625.0,61792.0,63320.0,66775.0,68884.0,68133.0,74518.0,75717.0,
"Prince William County, VA",91290.0,93101.0,93011.0,93671.0,91886.0,99206.0,97549.0,100431.0,106200.0,106208.0,111117.0,
"Pulaski County, VA",41184.0,39054.0,42502.0,43555.0,46186.0,48218.0,49554.0,48743.0,50834.0,54086.0,50530.0,
"Rappahannock County, VA",57499.0,59277.0,58276.0,60945.0,62800.0,62729.0,65278.0,68166.0,71035.0,79086.0,76634.0,
"Richmond County, VA",40596.0,39624.0,41190.0,42738.0,42204.0,43888.0,45403.0,48355.0,49399.0,49758.0,55870.0,
"Roanoke County, VA",57720.0,60382.0,58550.0,57663.0,61935.0,63372.0,62306.0,65171.0,68734.0,71742.0,71613.0,
"Rockbridge County, VA",44502.0,42567.0,46909.0,46882.0,48497.0,47561.0,50570.0,53606.0,53413.0,58501.0,55684.0,
"Rockingham County, VA",49158.0,51826.0,51137.0,55636.0,55798.0,52953.0,57655.0,59492.0,61375.0,67242.0,62609.0,
"Russell County, VA",34460.0,30562.0,35912.0,36107.0,37378.0,38386.0,39003.0,39219.0,38966.0,40345.0,43206.0,
"Scott County, VA",33797.0,35342.0,36566.0,38336.0,36290.0,37567.0,38612.0,39640.0,40161.0,41288.0,44937.0,
"Shenandoah County, VA",46016.0,47669.0,48677.0,47874.0,45430.0,54281.0,53810.0,56733.0,55283.0,59087.0,54294.0,
"Smyth County, VA",35437.0,34916.0,36235.0,37475.0,37831.0,38933.0,40140.0,42008.0,40972.0,41964.0,43351.0,
"Southampton County, VA",43232.0,43374.0,43846.0,46547.0,46521.0,48119.0,49595.0,49512.0,52741.0,62327.0,60441.0,
"Spotsylvania County, VA",72463.0,75627.0,77298.0,73112.0,75714.0,76181.0,81065.0,85743.0,86695.0,90262.0,94299.0,
"Stafford County, VA",93185.0,90748.0,95927.0,93014.0,92647.0,95666.0,97607.0,111184.0,108421.0,109090.0,110120.0,
"Surry County, VA",46112.0,46486.0,50425.0,50554.0,48707.0,51331.0,51810.0,49064.0,54663.0,59069.0,57872.0,
"Sussex County, VA",37019.0,37329.0,36901.0,38948.0,37748.0,39900.0,41790.0,41594.0,43031.0,45134.0,48040.0,
"Tazewell County, VA",35485.0,36521.0,34760.0,38336.0,38292.0,40476.0,38992.0,38855.0,42074.0,43619.0,45214.0,
"Warren County, VA",55758.0,56450.0,58632.0,56291.0,60714.0,58047.0,65434.0,63785.0,65635.0,69878.0,63797.0,
"Washington County, VA",39690.0,40513.0,43155.0,42242.0,43353.0,45864.0,44785.0,49866.0,45510.0,52387.0,53785.0,
"Westmoreland County, VA",45291.0,43175.0,45051.0,45927.0,48232.0,47581.0,48983.0,50046.0,51414.0,54885.0,59343.0,
"Wise County, VA",36789.0,36286.0,35800.0,37490.0,38528.0,36076.0,33810.0,37460.0,38045.0,42372.0,41723.0,
"Wythe County, VA",37624.0,39879.0,38533.0,41168.0,41132.0,42883.0,47676.0,46795.0,46345.0,48543.0,54399.0,
"York County, VA",77070.0,80178.0,75316.0,78327.0,81169.0,83007.0,87910.0,85292.0,86317.0,91535.0,91711.0,
"Alexandria City, VA",78023.0,82070.0,80942.0,85562.0,86419.0,89177.0,87822.0,99959.0,99425.0,102589.0,99763.0,
"Bedford City, VA",35664.0,36552.0,36579.0,38162.0,,,,,,,,
"Bristol City, VA",33149.0,29612.0,31973.0,35167.0,34099.0,38745.0,33659.0,38232.0,36903.0,37678.0,41444.0,
"Buena Vista City, VA",37629.0,32855.0,36289.0,36915.0,38331.0,38962.0,38991.0,42924.0,43390.0,44752.0,48837.0,
"Charlottesville City, VA",42686.0,41826.0,41031.0,45320.0,45890.0,54876.0,47977.0,54034.0,56997.0,58717.0,70501.0,
"Chesapeake City, VA",67674.0,65699.0,64950.0,66516.0,66625.0,67296.0,71998.0,75529.0,78846.0,77361.0,80402.0,
"Colonial Heights City, VA",48883.0,48299.0,51664.0,49715.0,52355.0,45283.0,52673.0,53769.0,56800.0,57688.0,67339.0,
"Covington City, VA",33962.0,35921.0,36566.0,33904.0,36503.0,35374.0,37904.0,38000.0,40504.0,41842.0,40683.0,
"Danville City, VA",31153.0,31545.0,30588.0,30940.0,33646.0,32369.0,35220.0,33626.0,36015.0,36073.0,36560.0,
"Emporia City, VA",33255.0,32801.0,32225.0,32676.0,33160.0,33904.0,33499.0,35770.0,36908.0,38631.0,42895.0,
"Fairfax City, VA",83413.0,87307.0,86963.0,89507.0,94067.0,99671.0,94701.0,99662.0,105532.0,106430.0,102828.0,
"Falls Church City, VA",105124.0,117481.0,121250.0,117452.0,125635.0,122092.0,118035.0,123923.0,137551.0,137849.0,160305.0,
"Franklin City, VA",36454.0,30725.0,36078.0,36326.0,38583.0,36004.0,40247.0,37117.0,37327.0,45433.0,47223.0,
"Fredericksburg City, VA",43460.0,50522.0,47297.0,48152.0,51195.0,50710.0,53714.0,56580.0,58448.0,62121.0,72437.0,
"Galax City, VA",32061.0,31740.0,33191.0,33737.0,33182.0,32829.0,35221.0,33391.0,36571.0,37229.0,40271.0,
"Hampton City, VA",50923.0,48656.0,47206.0,45293.0,47615.0,50191.0,50294.0,52894.0,54763.0,55816.0,53719.0,
"Harrisonburg City, VA",37179.0,36370.0,35489.0,37588.0,38541.0,39967.0,41636.0,44688.0,42640.0,48189.0,52159.0,
"Hopewell City, VA",37226.0,36792.0,39315.0,39440.0,40122.0,37193.0,40126.0,40209.0,42568.0,38293.0,41792.0,
"Lexington City, VA",41298.0,40105.0,40250.0,41521.0,40829.0,44392.0,45331.0,47749.0,48726.0,54204.0,63580.0,
"Lynchburg City, VA",36397.0,36657.0,37402.0,39918.0,40065.0,39939.0,41586.0,44122.0,43200.0,50612.0,56089.0,
"Manassas City, VA",64274.0,65590.0,65307.0,70133.0,72510.0,72562.0,72396.0,75621.0,79141.0,84405.0,87804.0,
"Manassas Park City, VA",67948.0,71976.0,68970.0,71742.0,73065.0,75429.0,75994.0,80482.0,77032.0,83145.0,82255.0,
"Martinsville City, VA",29887.0,30227.0,29550.0,31046.0,29971.0,32541.0,34262.0,34463.0,33892.0,37814.0,35715.0,
"Newport News City, VA",49228.0,47969.0,46794.0,47421.0,48440.0,48127.0,50149.0,49635.0,50283.0,53022.0,60048.0,
"Norfolk City, VA",41015.0,42201.0,41880.0,42949.0,42567.0,45094.0,45809.0,48218.0,48519.0,52437.0,51401.0,
"Norton City, VA",33662.0,32624.0,33234.0,32303.0,31620.0,31287.0,30587.0,33442.0,34442.0,38062.0,36004.0,
"Petersburg City, VA",32435.0,32615.0,33280.0,32623.0,32749.0,31645.0,34238.0,36038.0,37049.0,40240.0,43190.0,
"Poquoson City, VA",79229.0,81040.0,84177.0,82815.0,84213.0,86135.0,90119.0,99089.0,96057.0,98217.0,99310.0,
"Portsmouth City, VA",42740.0,41910.0,41699.0,43041.0,43045.0,46308.0,46617.0,48532.0,47343.0,50411.0,52070.0,
"Radford City, VA",34009.0,33848.0,37440.0,34635.0,34267.0,35259.0,35655.0,40941.0,39254.0,41530.0,42938.0,
"Richmond City, VA",39214.0,38368.0,37933.0,39249.0,42074.0,40161.0,42336.0,46073.0,48747.0,50949.0,54815.0,
"Roanoke City, VA",37486.0,38482.0,37800.0,37223.0,40735.0,39587.0,38238.0,43135.0,42715.0,45534.0,49313.0,
"Salem City, VA",46636.0,44499.0,47760.0,47837.0,54195.0,47600.0,57897.0,54989.0,57274.0,54888.0,70349.0,
"Staunton City, VA",40855.0,41006.0,40379.0,39712.0,42552.0,43401.0,46237.0,51551.0,47319.0,54296.0,51230.0,
"Suffolk City, VA",62419.0,61335.0,61778.0,59468.0,60735.0,61171.0,65025.0,68961.0,69753.0,77847.0,72264.0,
"Virginia Beach City, VA",63354.0,64107.0,61523.0,62509.0,67676.0,67032.0,70596.0,72126.0,76520.0,78491.0,73961.0,
"Waynesboro City, VA",40256.0,40342.0,43883.0,42434.0,44843.0,43500.0,41255.0,44008.0,47117.0,44619.0,53635.0,
"Williamsburg City, VA",46285.0,46358.0,44256.0,47880.0,46954.0,47971.0,49231.0,53737.0,52845.0,56569.0,60655.0,
"Winchester City, VA",41008.0,42539.0,42305.0,43943.0,44537.0,47679.0,46093.0,49588.0,51456.0,60254.0,58295.0,
"Adams County, WA",41099.0,40675.0,43939.0,45171.0,47423.0,48127.0,48698.0,48056.0,52012.0,53535.0,56421.0,
"Asotin County, WA",39340.0,41864.0,42364.0,42842.0,44055.0,46573.0,46121.0,50777.0,49776.0,54776.0,53377.0,
"Benton County, WA",59409.0,61539.0,58361.0,59264.0,58750.0,62698.0,63474.0,64717.0,69212.0,72847.0,75882.0,
"Chelan County, WA",45561.0,48458.0,45730.0,50033.0,49174.0,53604.0,51930.0,57284.0,57243.0,59838.0,61546.0,
"Clallam County, WA",42111.0,47903.0,43482.0,46531.0,47185.0,46708.0,49502.0,49070.0,57183.0,57571.0,54712.0,
"Clark County, WA",55144.0,56750.0,56087.0,57886.0,61747.0,64282.0,68937.0,74243.0,73971.0,80407.0,76929.0,
"Columbia County, WA",41244.0,42463.0,41834.0,42332.0,45465.0,40209.0,47894.0,50322.0,53700.0,56338.0,58220.0,
"Cowlitz County, WA",43031.0,43611.0,47714.0,48447.0,44235.0,50502.0,51772.0,50617.0,58624.0,57316.0,64357.0,
"Douglas County, WA",48113.0,47958.0,48308.0,49293.0,51151.0,51400.0,52363.0,54580.0,65912.0,63086.0,64768.0,
"Ferry County, WA",35721.0,34543.0,36321.0,38302.0,39992.0,40747.0,40581.0,43665.0,40468.0,47463.0,47722.0,
"Franklin County, WA",49873.0,48904.0,52829.0,52720.0,55006.0,58246.0,56940.0,61285.0,60483.0,63575.0,73656.0,
"Garfield County, WA",41482.0,46302.0,46927.0,46157.0,46404.0,47087.0,51922.0,52682.0,50185.0,54555.0,56804.0,
"Grant County, WA",42514.0,43149.0,45050.0,46065.0,50388.0,50573.0,48997.0,55807.0,53688.0,57152.0,54753.0,
"Grays Harbor County, WA",40281.0,40886.0,41823.0,41791.0,43205.0,44345.0,48210.0,47619.0,48763.0,59346.0,54034.0,
"Island County, WA",54714.0,58179.0,56459.0,53306.0,59358.0,60567.0,64475.0,63529.0,65987.0,72173.0,76965.0,
"Jefferson County, WA",45600.0,47045.0,47398.0,47709.0,50964.0,53421.0,53345.0,53364.0,55893.0,60556.0,66386.0,
"King County, WA",66147.0,68596.0,68944.0,71779.0,75738.0,81816.0,85907.0,89519.0,94822.0,102338.0,102620.0,
"Kitsap County, WA",57107.0,60294.0,59354.0,62516.0,61898.0,65814.0,68706.0,72795.0,76530.0,79268.0,76814.0,
"Kittitas County, WA",40376.0,41823.0,43649.0,47287.0,48127.0,47378.0,50410.0,56393.0,55624.0,59172.0,64727.0,
"Klickitat County, WA",42510.0,43340.0,46001.0,47960.0,49348.0,50043.0,50691.0,55282.0,56503.0,60567.0,57476.0,
"Lewis County, WA",40109.0,42072.0,42993.0,41325.0,44243.0,47619.0,47127.0,50086.0,57019.0,58525.0,54578.0,
"Lincoln County, WA",48746.0,47602.0,46603.0,47895.0,49955.0,49774.0,53886.0,53504.0,53326.0,60849.0,61332.0,
"Mason County, WA",46062.0,44331.0,48539.0,46886.0,52313.0,54175.0,52758.0,55030.0,58239.0,63689.0,63785.0,
"Okanogan County, WA",35682.0,38680.0,38537.0,39014.0,37782.0,41844.0,41726.0,44819.0,48345.0,44777.0,48979.0,
"Pacific County, WA",37832.0,37632.0,37774.0,35703.0,40189.0,41088.0,43168.0,45526.0,46365.0,50521.0,53319.0,
"Pend Oreille County, WA",39035.0,37457.0,40304.0,44882.0,42579.0,41526.0,48706.0,48574.0,49750.0,51950.0,57212.0,
"Pierce County, WA",56446.0,55215.0,57542.0,57619.0,60397.0,60168.0,64312.0,69027.0,75022.0,78779.0,80236.0,
"San Juan County, WA",50836.0,52371.0,51224.0,56667.0,54721.0,59859.0,59658.0,59538.0,62249.0,69113.0,74533.0,
"Skagit County, WA",54600.0,52013.0,52886.0,52525.0,51395.0,56891.0,60442.0,65505.0,70955.0,67551.0,78798.0,
"Skamania County, WA",47804.0,51548.0,53669.0,52967.0,52673.0,53733.0,55802.0,59639.0,64344.0,69163.0,68501.0,
"Snohomish County, WA",63391.0,63766.0,67068.0,67443.0,71890.0,76053.0,78582.0,82405.0,87096.0,89119.0,93589.0,
"Spokane County, WA",46881.0,48693.0,47531.0,47577.0,50083.0,48676.0,52933.0,53438.0,59408.0,59976.0,60827.0,
"Stevens County, WA",41147.0,41166.0,39948.0,43675.0,43823.0,42845.0,51303.0,52136.0,51183.0,55000.0,50958.0,
"Thurston County, WA",60672.0,59694.0,58556.0,59877.0,61653.0,62299.0,65684.0,71370.0,72400.0,77890.0,79769.0,
"Wahkiakum County, WA",44740.0,41286.0,49346.0,46659.0,51022.0,50402.0,54162.0,53694.0,55692.0,61123.0,62099.0,
"Walla Walla County, WA",43119.0,47570.0,45225.0,46294.0,49819.0,50120.0,53598.0,54243.0,57329.0,60202.0,61281.0,
"Whatcom County, WA",49999.0,51315.0,51509.0,51119.0,53733.0,55073.0,56636.0,61026.0,62262.0,68656.0,70463.0,
"Whitman County, WA",39251.0,35860.0,32276.0,42702.0,41837.0,43817.0,42693.0,44913.0,45389.0,45906.0,52066.0,
"Yakima County, WA",40503.0,41666.0,43428.0,41918.0,44342.0,46891.0,48232.0,47573.0,51377.0,55674.0,56353.0,
"Barbour County, WV",31634.0,33004.0,32940.0,35558.0,35615.0,37330.0,36485.0,37255.0,39776.0,39710.0,43773.0,
